Date,AAPL,ABBV,ABT,ACN,ADBE,AMGN,AMZN,BA,BAC,BMY,CMCSA,CRM,CSCO,CVX,DAX,DIS,GOOGL,GSK,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MRK,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PYPL,SAP,SIEGY,SNY,T,TM,TSLA,TSM,TXN,UNH,V,VZ,WMT,XOM
2019-01-17,0.005937630473757949,0.019287141244789696,0.010025719611165496,0.008385121713079258,0.010126046617666473,0.015234384966563042,0.005606434395265758,0.019968174242010583,0.018980678749284996,0.009566282868696874,0.0002788363665808813,0.008617302382801784,0.005687116092509381,0.005026727518830043,-0.004497074614588148,0.0009015658335236321,0.008820535803381269,0.0148397774762139,-0.012257273878350294,0.013476146394347355,0.0046866378837517875,0.0070642215994058954,0.008200550690089514,0.004097622878916907,0.002983894618879601,0.007786864211724032,0.009813234057486797,0.013268775008664191,0.007022289665196801,0.0051224784937888845,0.018666369497966073,0.01934964876992784,0.010819998398274189,0.008122362919446013,0.008548918516967596,-0.0001434615369138026,-0.0016565601416177467,0.013496071476778448,0.007912253805861802,-0.00379061212161802,0.002617585283687607,-0.005888950116171299,0.0036410765019605495,0.01823816031592984,0.003808149904088509,-0.006463736788336227,-0.0004370348632911636,-0.004379895681663193,0.004047690702885909,0.006839795028521056
2019-01-18,0.006159345431070218,0.026376248174247774,0.012762293204601871,0.008918936431695723,0.012725043731665497,0.009706753086802689,0.0017598946424279838,0.015706477043548883,0.010693267973173493,0.010483862314122794,0.008354102782041517,0.017954792758726246,0.018547901240192344,0.021525753777156487,0.025831630342232792,0.00027019829660979156,0.007442324535799516,0.0020524372585948303,0.026934363519897753,0.014083581387214883,0.013339873525503032,0.01485448125464961,0.012394743878437087,0.016226242377839872,0.01168727115339152,0.013496707658588791,0.008061233336421614,0.003571220957344412,0.01498274802740629,-0.03989353107532578,0.01668106698796401,0.034339556106799396,0.014203405196311802,0.007782708504782132,0.0014128728238855803,0.00860574501289646,0.007964615138828401,0.020361071514815476,0.022480033879247907,-0.013555267311304853,0.010443818452398501,0.003442205503351392,-0.1297111611448507,0.015155611229828336,0.019274171715123023,0.022057876541776045,0.008886900861851732,0.004574903022422472,0.010233832052984004,0.011922950432622814
2019-01-22,-0.022446047529737667,-0.009385386835003007,0.000980146090294065,-0.009836920602267818,-0.014787234796771909,-0.009319221597255956,-0.03774908655967102,-0.01872626248266096,-0.007167000851129757,-0.007980732321495876,-0.03424466040141394,-0.023342716456751123,-0.005551881763445898,-0.0177495605485658,-0.012570476294932909,-0.0039625101679505725,-0.025891847806502666,-0.0023041562813128635,-0.013754302781516459,-0.014310836520942782,-0.010499215698761444,-0.018703183756256903,-0.014461968417876836,-0.015775708314940684,0.002310176882695858,-0.012574297448613603,0.010954759410823467,-0.0005271603363216082,-0.018846682091503197,-0.0411088239177172,0.0037289936568571935,-0.051997786327722784,-0.0066978302400794165,-0.0014536246688280352,-0.0061132896420876826,-0.010719823047150911,-0.01294995906066343,-0.022791901834894213,-0.017797974311039577,0.00024112284801880435,-0.012273841384168316,-0.013960909623475515,-0.011050140026936717,-0.012758025941350337,-0.028163739747832484,0.0007157755648672381,-0.003248890194323728,-0.0017512750450227044,-0.0024559856248791423,-0.015070351037386853
2019-01-23,0.004044310660316075,-0.002368839571417758,-0.022100981278720844,-0.0036922573787916413,0.005290109714351177,-0.0020794936095618333,0.004809570602366753,0.00198363651249589,-0.005844135755172952,0.004826979633731021,0.0549041182773482,0.005370950440742872,0.015185457105949762,-0.008456391314842326,0.0,0.0047016601639893185,0.005358676610586199,0.0025661742357860895,-0.0012421933192001688,0.006579871482047306,0.08463946047667581,-0.00683639124287494,0.0,-0.0025259211640983326,0.011525813113085093,-0.005565326153196715,0.008235250626057455,-0.005142945490591466,0.009746271386830818,-0.009749087809177492,-0.0030958514959935624,0.003495300622412101,0.006129887758447028,0.0074605736222777,-0.0026024473433696738,0.04865100131933353,0.006226345823801438,0.00745190698416609,-0.0039082957696253695,0.0031331985442262233,0.01013751457432055,-0.00914237271333429,-0.03790309945117787,0.003299543054225307,-0.011695223681216782,0.005005805015717124,-0.007533311280727872,0.013510845973992991,0.01251421945672515,-0.008207161364422011
2019-01-24,-0.007926040923810662,-0.029055728350323773,0.013588626149207528,0.011656261146817393,-0.010524605684418709,-0.0029271504424409622,0.009091336230296898,-0.0009479484849902464,0.005532547203112914,-0.018814975032734438,-0.017619747325979707,-0.019232086028798,0.0032995819090939627,0.01903234225808559,0.001013512846004705,-0.00512958903241334,-0.000378089149819294,-0.01791687659235386,0.0022614466374319964,0.0031263294085175364,-0.0027090375046496806,0.03796426199006042,-0.013742191632957312,0.00058426389345545,-0.012015792927546398,0.007260156527393979,0.006878431995984702,-0.030090432330675876,-0.004779236608802417,0.014534685348301712,-0.0007454341786261587,0.05727133328458889,-0.0008123554532841748,-0.011108066145356088,-0.028700150494812116,-0.005693807629754133,0.018784496665659622,0.012488079556779441,0.0010700882749206109,-0.00961076220807855,-0.009388400154052845,0.0029395003410084275,0.013630522645296628,0.03151530159806648,0.06911738979373028,-0.0033330009221063106,0.005035996737241533,-0.011945757458600381,-0.003545760733860037,0.001402665798472702
2019-01-25,0.033136696908866226,-0.0621799412597438,0.004092762673635342,0.011321869743284418,0.009853229772856853,-0.010946718822839596,0.009450615167288179,0.016551716157712892,0.017194037741993906,-0.0018361546976352061,-0.01269349762662697,0.019541162057550077,0.01140101478977007,-0.0025550150379266556,0.019036088310327326,0.004884575080109643,0.016153131236493312,0.001303244057611952,0.017541519897459112,0.0037543707856415587,0.010865435049363104,-0.05466262278904643,0.00944648645778523,0.00632671697918652,-0.006710104907956205,0.015766505124061414,-0.017985619596637692,-0.0030064328044523414,0.009133724268856724,0.03483629931570631,0.002113359095641254,0.014634937440736628,0.012194905771630626,-0.001369916169613794,-0.0075700665285179936,-0.007423204237975489,0.02255967353472177,0.005787489418077163,0.017993884318191933,0.013343034770420648,0.0019606523214907856,0.007245781782797556,0.018970237843449533,0.013283809616044584,0.022724963069084003,0.0072144781662253354,0.007044393519925363,-0.011740019222187148,-0.014436852222969532,0.004481511037319752
2019-01-28,-0.00925423037896922,-0.04221506628596838,-0.029514818929785358,0.0025682865854910197,-0.01265560679056299,-0.03431118070869166,-0.019562216712664893,-0.0033772748141395192,0.0016901267481324034,-0.012466861758857584,-0.011458658148525203,-0.016094587776807612,-0.008237640927383216,-0.00927392649909975,0.00039741233116807884,-0.0025204056507249772,-0.019654845587721903,0.0005204956427475871,-0.0031592895845447,-0.008679741164711596,0.002239369442078809,-0.0070151486986015366,0.005926789675720023,0.004739183648342582,-0.004221870747048273,-0.013698508918258412,-0.002173759180518098,-0.0004114460705992862,-0.019501728751172842,-0.0070699133771987555,-0.0035973418720239847,-0.13824541368621834,-0.0056222983080648214,-0.004846748270664669,-0.02731296765027491,-0.0008546953545811586,-0.02100122775960256,0.00877276805343441,0.006125356358987588,0.003591093398758627,0.00032629066115985594,-0.010022614383566886,-0.0022219544588429896,-0.018353281886199446,-0.016569401964357966,-0.0047755451913474856,-0.019326554127449103,-0.02358172408921877,0.0012379155709316692,-0.0066925451108947875
2019-01-29,-0.010364930227736102,0.004278155450060606,0.009268506975588453,-0.0014450739108317068,-0.014802570769927526,0.0008334912709497821,-0.02686994204251958,0.005344821499523089,-0.008099715002668262,0.0,0.020073365246792152,-0.014593152301313861,0.004590190376340786,-0.003031053952295193,-0.0003972544573481729,0.0008121973164174623,-0.009075281577053396,0.007284135529747715,-0.0007787353338178926,0.008969194644088407,0.00044682868420675703,-0.0036396743757605154,0.010388640772755586,0.0027917807513826443,0.004875846901362335,-0.004596561215486905,-0.007789029291169314,0.004251586208899205,-0.020365505943819362,-0.020139455675004747,-0.0012450094469297346,-0.04644570363734357,0.0018176096291802057,0.001653776646330929,0.03136853189747835,0.0002138112642522394,-0.01278440158354155,-0.03974190852111381,0.0,0.0171757601143121,0.000978320696400914,-0.001714620412404666,0.0036439960027925267,-0.029647599071978337,-0.012952655258631873,0.0021369824781207747,-0.007280058862117023,-0.032503986265849494,-0.0036057838057813596,0.0037897891496903036
2019-01-30,0.06833464521851429,0.020523956146988986,0.028554883883991522,0.01361694081653142,0.01846641968182028,-0.03773856272493625,0.04802744720961405,0.06250863353357827,-0.010888070478086376,0.011175988733184816,-0.018015429355547008,0.02741432144315059,0.01631852349478824,0.010551659661834911,-0.006438854546328865,-0.006943268369425271,0.02610140536979455,-0.0002581089114230828,0.013857043785479917,0.01086495202140303,0.00037221563692568793,0.021486971692819434,0.010051249715987032,0.0023042110388238335,0.009704468644938125,0.02399128453220012,-0.00219559626701471,0.0019118258061086024,0.03341736830753139,0.03575557915433181,0.013213650224177975,0.04399693874606592,0.015118000430509149,0.01669740102462236,0.019867474051506795,0.010477051809262061,0.0142668501226757,-0.0016555555492354657,0.008697168882979556,0.008911733142569211,-0.04332242982044143,0.006297573350793062,0.038021902704256094,0.028901964876198116,0.015509999372013139,0.011333572877503029,0.01925929601566634,0.013513515885322791,-0.01975000344683142,0.010907840062946095
2019-01-31,0.00720107553664584,0.01555780132097695,0.01813637856969108,-0.003504652828694499,0.021222273845685757,0.012171223109430862,0.02891472167185971,-0.0054164270665665315,-0.020640086440262495,0.010437726280871695,0.032176175841019505,0.01883881395551046,0.01241700206582963,0.014511860406190014,0.004080401021880231,0.012621421312706271,0.025410005506693922,0.012658261979118679,0.0074105287940491316,0.002442586444496797,0.0002976913509697976,-0.008834649707043729,0.010938860593411093,-0.008715963092964296,0.005641610045935774,0.03484952347595427,-0.01644940291124508,0.014447302405362628,-0.018330408558853817,-0.003405165413137068,0.007381827677159558,0.04629150114698155,-0.0025814989378046826,0.01669389646364494,0.029839865924698117,0.0206303949183686,-0.03960177564626555,0.00877872328407081,-0.017371028405975597,0.009995368773547453,0.023493045926856748,0.0010565446395536249,-0.005667655087972956,0.006420320867244644,-0.014294070885392474,-0.0006285660858713626,-0.018822930312485497,0.019629498338311846,0.010864951400264333,0.013694771761841862
2019-02-01,0.00048069118934779276,0.0026153200446530356,-0.008495547428610362,0.007750065439662057,-0.001775492003882495,-0.00021378619846423863,-0.05381880772938674,0.0046938694398501735,-0.003161003181092248,0.010532790586417207,0.006015577554601581,0.025662919425923247,0.0010572377969029212,0.03244669909169229,-0.0023106533851089406,-0.0019726237003195868,-0.006457090795618292,0.0,0.0045769255898944206,0.007519493485336204,-0.002380525788078791,0.034168234803454656,0.008416142993104891,0.003671441167760303,0.011842948971765077,0.012504273191986659,-0.011522655461519649,0.027139396384536774,-0.015800000888759658,0.0010309458130062232,-0.004518867365849943,0.00681729899646899,0.011546789490699982,-0.00426024163049854,0.010129583635763106,0.01036593757625992,0.014082919895399337,0.005124768787934331,-0.001458074484910421,-0.004373004696396676,-0.0019959921566324867,-0.009499051606223885,0.01690437546773982,-0.0013289392471755868,0.013011579355230563,-0.005477270961986691,0.03807140328847458,-0.009262384783846112,-0.020557155276620276,0.036026221432433614
2019-02-04,0.02840514052462151,-0.02447200959838325,0.0019347136105356544,0.011696947931449042,0.029751800731987688,-0.004757432670074002,0.004353581897566405,0.02470122176665357,0.017617910496418032,0.01924230000635707,-0.0005432684551137656,0.011868904609413367,0.0002112609223685613,0.011573875996007565,0.0007186113311967723,0.00449238075017111,0.020382245885547823,-0.0015306583101541982,0.01117295527818185,0.022251280780131832,0.008128098439395881,0.010055357954697364,-0.009835953963614585,0.00356180034124276,0.011293695932543146,0.005332666150452248,0.004696595094872746,0.0054936071280251575,0.02879918054928665,0.03380900405479248,0.005888701656507678,0.030746998569247452,0.004329857294982364,0.008022033432716569,-0.010261371872872238,0.00574540720359229,0.01833131303987323,0.0025013162815701317,-0.007848064791062925,0.011327023621908072,-0.01300001529783279,0.007377061687531938,0.002178046704109926,0.0098480339804774,-0.001862866069672342,-0.0018978811450420796,0.009632706771304012,-0.009349407190310188,0.009695312599337758,-0.014488991537564555
2019-02-05,0.017109547825045146,0.01477157125407591,0.008413795436096327,0.0049184601383671644,0.0003140528748117877,0.011440556101723898,0.015612487224473615,0.03319902382011497,-0.003462476765926148,-0.01376586574902805,0.010334565890997238,0.008052271510471165,-0.001900580010595676,-0.002171420255771994,0.013567545305404494,0.007692310349055376,0.009155246838074449,0.007920242051605797,-0.00021446355262688677,0.005137703910745195,0.0026629486476361652,0.01605037641098961,0.0,-0.004412231509011821,0.0002029824534715008,0.004420449600327725,0.00011291630652854323,0.0036425927594829766,0.01399691864696817,0.01272272234102334,0.010611060663967109,0.0051613989645047376,0.004115165249729991,-0.001679864278344434,-0.007775653041899533,-0.006018504656106871,0.0066549526138541815,0.019767706566972576,0.010117617001201173,-0.0034285703834879833,0.0006756023274698819,0.0046379144649904,0.027038217137097087,0.008171057560864226,0.005107956401276814,-0.007084280456796432,0.007278957468457747,0.0018504623603479153,0.00875795549102465,0.010291186133675634
2019-02-06,0.00034445251666537224,-0.007654704266013779,0.005197654308192412,-0.0010172984084622083,-0.0018444439494310627,0.013010354964291704,-0.011182689786027766,0.0022673184709580685,-0.0017373266445149804,0.019740595273823436,0.0005381167947506871,-0.005409148881302062,0.004655147725601605,-0.005021754436754011,0.0,-0.011095340467002113,-0.02515904645646816,0.03117868628130238,-0.008959585092783495,0.0014120262458594546,0.00568054449317934,0.004124972356283507,0.0009029894603318489,-0.00048188860174502857,0.0,-0.00259425487677023,-0.007828106515303745,0.00311072164980164,-0.011098755943856564,-0.010173955599972584,-0.0018101717087305458,0.02034026899172181,0.00039020393929378727,0.0013283560359862445,0.005224503580460782,0.0049259887151247295,-0.00021671880127793752,-0.009410016370025365,-0.013840757878142762,-0.004816451115330467,-0.0023622312435158666,-0.019599887786666104,-0.012851945460094494,0.012810438507937727,0.0406565677477162,0.01197887162307354,-0.007296304914119256,-0.006464698840724203,0.0004185084568668618,-0.004365444065169588
2019-02-07,-0.018939275022423985,0.001137765857876838,-0.010205750020354287,-0.012598413155040622,-0.002398272442357685,-0.0342315692606423,-0.015784110453143985,-0.00949757425033848,-0.017055344146402862,-0.021313921739591124,0.013720757401991968,-0.020236590831719248,-0.016428022892249206,-0.0054674692906045985,-0.03267730467168284,-0.004129020469660349,-0.015121677321234595,-0.002704093705838795,-0.003518941883758675,-0.005036882507615359,-0.011576932754068014,-0.013426757373302234,-0.007142815559038507,-0.013109671630447628,0.0032480328625126287,-0.006177245039230117,-0.005108314532561997,-0.007365023802938908,-0.0071678180386755,-0.021238567064584934,-0.0038689076909532716,-0.036470814264848106,-0.020288521663168524,0.00035386487626709595,-0.014882850202313835,-0.007965851108023947,-0.015176168302210358,-0.017193828830282087,-0.02585415108962208,-0.02028128623469394,-0.003721314242541962,-0.024287504066804355,-0.030609661584522496,-0.016004196808216964,-0.024605512203167645,-0.001855652628680371,-0.009329756150690649,-0.004089903290837471,0.011396981338682277,-0.007706672645918844
2019-02-08,0.0011748225128493939,0.0063158311181612525,0.008111173452984843,0.0026419982489933602,0.012847775030586428,0.009607497478234972,-0.016198209157239574,-0.0006416955076147257,0.0017704730397491986,0.003396345056803529,-0.0021231947966844356,0.011230914447955431,0.010492255105657211,-0.005497842106627848,-0.009401628028752329,0.005047380926809453,-0.0031919816680952007,0.012817350878897793,0.002553357818517732,0.0031051226513292285,0.003904225227643554,-0.007921814226718005,0.0026501595848611448,-0.009962948406465943,0.0016189790031608808,0.012197815125854161,-0.003023825069509045,0.00911216915915758,0.003799683876516635,0.00829687546063873,-0.00036421531907959714,0.005087655554925297,0.01612900201168177,-0.0006189494044989141,0.012709675714510649,0.005868240986162121,0.011227344959741314,0.005509359030609673,-0.014976361538326821,0.0030582286910079137,0.003395457039752081,-0.006773372683292478,-0.005560810155770368,-0.00865685177432407,0.006643634806017706,-0.026394021670814838,0.0014982348202337015,0.007093484905866143,-0.01188851490225229,0.0016246021407322342
2019-02-11,-0.00575094991425229,0.0012552383501993614,0.0028637386107004392,-0.0017352246534039217,0.005408617309095254,-0.001128840506097628,0.0017503863887402549,-0.002370781451828341,0.004241833726807309,-0.002389417554062079,-0.01595722812204503,0.02068044635878663,0.008264630054598321,-0.0053580859309866335,-0.0007807192297553112,-0.018563341951436718,-0.00023586219640436834,-0.020929645847826306,-0.008778487605059282,-0.0008748231345616642,0.0020940823019757193,-0.0014331180636510954,-0.0030208133251857783,-0.004735667431415291,0.002222145956586763,0.002400978560991973,-0.0028041236795355307,-0.01044901592325187,-0.003974596263340402,-0.005293886984253593,0.01602716269987381,-0.01160818665818053,0.003919140043921576,-0.00044254360823958727,-0.013023640550955284,0.005731120010307622,0.008925652229336833,0.0005766409944181206,-0.0007697014034914185,-0.007270312077460428,0.005414467474428308,-0.0013638738048300514,0.02302159754165345,0.013230966997759719,0.002008563573337341,-0.018174686744358515,0.0029918749239681297,0.0018536359101311017,0.006486212041661776,0.0016223554916072747
